product_id,shop_id,order_status,sku_quantity,payment_amount,supply_amount,supply_cost,delivery_fee,ad_cost,extra_cost,order_date
100065,200004,0,16,238400,220500,140800,3000,0,0,2025-09-12
100066,200005,0,42,205800,190400,126000,2500,0,0,2025-09-12
100067,200006,0,44,215600,199400,132000,5000,0,0,2025-09-12
100068,200001,0,42,163800,151500,96600,5000,0,0,2025-09-12
100069,200002,0,49,191100,176800,117600,4500,0,0,2025-09-12
100070,200003,0,37,144300,133500,85100,3000,0,0,2025-09-12
100051,200003,0,242,2153800,1992300,1234200,3500,0,0,2025-09-13
100052,200004,0,124,1227600,1135500,731600,3500,0,0,2025-09-13
100053,200005,0,58,690200,638400,417600,2500,0,0,2025-09-13
100054,200006,0,33,623700,576900,359700,4500,0,0,2025-09-13
100055,200001,0,52,514800,476200,301600,5000,0,0,2025-09-13
100056,200002,0,30,387000,358000,225000,5000,0,0,2025-09-13
100057,200003,0,35,346500,320500,203000,2500,0,0,2025-09-13
100058,200004,0,59,348100,322000,212400,4500,0,0,2025-09-13
100059,200005,0,19,283100,261900,163400,4500,0,0,2025-09-13
100060,200006,0,19,245100,226700,144400,2500,0,0,2025-09-13
100061,200001,0,21,228900,211700,134400,2000,0,0,2025-09-13
100062,200002,0,27,240300,222300,143100,5000,0,0,2025-09-13
100063,200003,0,21,207900,192300,126000,3000,0,0,2025-09-13
100064,200004,0,12,202800,187600,116400,2500,0,0,2025-09-13
100065,200005,0,11,163900,151600,95700,3500,0,0,2025-09-13
100066,200006,0,31,151900,140500,89900,2500,0,0,2025-09-13
100067,200001,0,36,176400,163200,104400,2000,0,0,2025-09-13
100068,200002,0,41,159900,147900,98400,5000,0,0,2025-09-13
100069,200003,0,43,167700,155100,98900,3000,0,0,2025-09-13
100070,200004,0,35,136500,126300,80500,3500,0,0,2025-09-13
100051,200004,0,254,2260600,2091100,1320800,3000,0,0,2025-09-14
100052,200005,0,141,1395900,1291200,817800,2000,0,0,2025-09-14
100053,200006,0,77,916300,847600,554400,3500,0,0,2025-09-14
100054,200001,0,37,699300,646900,410700,2000,0,0,2025-09-14
100055,200002,0,51,504900,467000,295800,4500,0,0,2025-09-14
100056,200003,0,42,541800,501200,327600,4000,0,0,2025-09-14
100057,200004,0,43,425700,393800,258000,4000,0,0,2025-09-14
100058,200005,0,63,371700,343800,226800,3500,0,0,2025-09-14
100059,200006,0,23,342700,317000,209300,3500,0,0,2025-09-14
100060,200001,0,25,322500,298300,187500,2000,0,0,2025-09-14
100061,200002,0,22,239800,221800,140800,3000,0,0,2025-09-14
100062,200003,0,31,275900,255200,164300,3000,0,0,2025-09-14
100063,200004,0,27,267300,247300,159300,3500,0,0,2025-09-14
100064,200005,0,12,202800,187600,121200,4000,0,0,2025-09-14
100065,200006,0,15,223500,206700,127500,2000,0,0,2025-09-14
100066,200001,0,40,196000,181300,116000,3000,0,0,2025-09-14
100067,200002,0,45,220500,204000,130500,3500,0,0,2025-09-14
100068,200003,0,45,175500,162300,103500,4000,0,0,2025-09-14
100069,200004,0,47,183300,169600,108100,2000,0,0,2025-09-14
100070,200005,0,44,171600,158700,96800,4500,0,0,2025-09-14
100051,200005,0,346,2768000,2560400,1626200,4000,0,0,2025-09-15
100052,200006,0,141,1254900,1160800,733200,4000,0,0,2025-09-15
100053,200001,0,98,1048600,970000,607600,2000,0,0,2025-09-15
100054,200002,0,57,969000,896300,558600,2000,0,0,2025-09-15
100055,200003,0,78,772200,714300,460200,2000,0,0,2025-09-15
100056,200004,0,38,490200,453400,288800,2000,0,0,2025-09-15
100057,200005,0,50,495000,457900,290000,4500,0,0,2025-09-15
100058,200006,0,80,472000,436600,280000,3000,0,0,2025-09-15
100059,200001,0,32,476800,441000,272000,2000,0,0,2025-09-15
100060,200002,0,27,348300,322200,210600,2000,0,0,2025-09-15
100061,200003,0,32,348800,322600,211200,4000,0,0,2025-09-15
100062,200004,0,41,364900,337500,209100,3500,0,0,2025-09-15
100063,200005,0,28,277200,256400,159600,4500,0,0,2025-09-15
100064,200006,0,17,287300,265800,171700,4500,0,0,2025-09-15
100065,200001,0,21,312900,289400,178500,4000,0,0,2025-09-15
100066,200002,0,48,235200,217600,139200,2000,0,0,2025-09-15
100067,200003,0,54,264600,244800,151200,4000,0,0,2025-09-15
100068,200004,0,51,198900,184000,112200,2500,0,0,2025-09-15
100069,200005,0,58,226200,209200,133400,3500,0,0,2025-09-15
100070,200006,0,50,195000,180400,115000,2000,0,0,2025-09-15
100051,200006,0,292,2598800,2403900,1576800,2000,0,0,2025-09-16
100052,200001,0,143,1415700,1309500,843700,3500,0,0,2025-09-16
100053,200002,0,93,1106700,1023700,651000,3500,0,0,2025-09-16
100054,200003,0,44,831600,769200,492800,2500,0,0,2025-09-16
100055,200004,0,62,613800,567800,359600,3500,0,0,2025-09-16
100056,200005,0,47,606300,560800,357200,4500,0,0,2025-09-16
100057,200006,0,45,445500,412100,265500,2000,0,0,2025-09-16
100058,200001,0,83,489700,453000,290500,3500,0,0,2025-09-16
100059,200002,0,23,342700,317000,207000,5000,0,0,2025-09-16
100060,200003,0,24,309600,286400,184800,3500,0,0,2025-09-16
100061,200004,0,32,348800,322600,211200,5000,0,0,2025-09-16
100062,200005,0,29,258100,238700,153700,4000,0,0,2025-09-16
100063,200006,0,27,267300,247300,159300,4500,0,0,2025-09-16
100064,200001,0,13,219700,203200,130000,3000,0,0,2025-09-16
100065,200002,0,16,238400,220500,137600,2500,0,0,2025-09-16
100066,200003,0,51,249900,231200,142800,4500,0,0,2025-09-16
100067,200004,0,48,235200,217600,144000,3000,0,0,2025-09-16
100068,200005,0,53,206700,191200,121900,4500,0,0,2025-09-16
100069,200006,0,51,198900,184000,117300,4000,0,0,2025-09-16
100070,200001,0,50,195000,180400,115000,3500,0,0,2025-09-16
100051,200001,0,319,2839100,2626200,1626900,3000,0,0,2025-09-17
100052,200002,0,139,1376100,1272900,834000,3500,0,0,2025-09-17
100053,200003,0,94,1118600,1034700,676800,4500,0,0,2025-09-17
100054,200004,0,46,869400,804200,515200,5000,0,0,2025-09-17
100055,200005,0,66,653400,604400,382800,4500,0,0,2025-09-17
100056,200006,0,37,477300,441500,277500,3500,0,0,2025-09-17
100057,200001,0,46,455400,421200,271400,2000,0,0,2025-09-17
100058,200002,0,60,354000,327400,204000,3500,0,0,2025-09-17
100059,200003,0,25,372500,344600,222500,2500,0,0,2025-09-17
100060,200004,0,30,387000,358000,225000,3500,0,0,2025-09-17
100061,200005,0,26,283400,262100,166400,3000,0,0,2025-09-17
100062,200006,0,36,320400,296400,190800,4000,0,0,2025-09-17
100063,200001,0,23,227700,210600,135700,5000,0,0,2025-09-17
100064,200002,0,16,270400,250100,156800,3000,0,0,2025-09-17
100065,200003,0,18,268200,248100,154800,3000,0,0,2025-09-17
100066,200004,0,53,259700,240200,153700,3000,0,0,2025-09-17
100067,200005,0,42,205800,190400,121800,2500,0,0,2025-09-17
100068,200006,0,45,175500,162300,103500,4000,0,0,2025-09-17
100069,200001,0,60,234000,216400,144000,2000,0,0,2025-09-17
100070,200002,0,57,222300,205600,136800,2000,0,0,2025-09-17
100051,200002,0,315,2803500,2593200,1638000,4000,0,0,2025-09-18
100052,200003,0,118,1168200,1080600,672600,5000,0,0,2025-09-18
100053,200004,0,74,880600,814600,525400,4500,0,0,2025-09-18
100054,200005,0,41,774900,716800,463300,4500,0,0,2025-09-18
100055,200006,0,74,732600,677700,436600,5000,0,0,2025-09-18
100056,200001,0,49,632100,584700,377300,2000,0,0,2025-09-18
100057,200002,0,53,524700,485300,318000,5000,0,0,2025-09-18
100058,200003,0,61,359900,332900,207400,2500,0,0,2025-09-18
100059,200004,0,27,402300,372100,243000,4000,0,0,2025-09-18
100060,200005,0,31,399900,369900,232500,5000,0,0,2025-09-18
100061,200006,0,25,272500,252100,162500,3500,0,0,2025-09-18
100062,200001,0,30,267000,247000,162000,2000,0,0,2025-09-18
100063,200002,0,27,267300,247300,162000,4500,0,0,2025-09-18
100064,200003,0,17,287300,265800,173400,2500,0,0,2025-09-18
100065,200004,0,14,208600,193000,126000,5000,0,0,2025-09-18
100066,200005,0,53,259700,240200,148400,2000,0,0,2025-09-18
100067,200006,0,41,200900,185800,118900,2500,0,0,2025-09-18
100068,200001,0,46,179400,165900,110400,5000,0,0,2025-09-18
100069,200002,0,49,191100,176800,112700,2000,0,0,2025-09-18
100070,200003,0,46,179400,165900,101200,3000,0,0,2025-09-18
100051,200003,0,226,2011400,1860500,1152600,3000,0,0,2025-09-19
100052,200004,0,133,1316700,1217900,758100,2500,0,0,2025-09-19
100053,200005,0,65,773500,715500,448500,3500,0,0,2025-09-19
100054,200006,0,35,661500,611900,392000,2500,0,0,2025-09-19
100055,200001,0,47,465300,430400,272600,4500,0,0,2025-09-19
100056,200002,0,31,399900,369900,235600,5000,0,0,2025-09-19
100057,200003,0,42,415800,384600,243600,3000,0,0,2025-09-19
100058,200004,0,53,312700,289200,180200,5000,0,0,2025-09-19
100059,200005,0,21,312900,289400,189000,3500,0,0,2025-09-19
100060,200006,0,23,296700,274400,170200,4000,0,0,2025-09-19
100061,200001,0,24,261600,242000,158400,4500,0,0,2025-09-19
100062,200002,0,27,240300,222300,137700,5000,0,0,2025-09-19
100063,200003,0,25,247500,228900,142500,4000,0,0,2025-09-19
100064,200004,0,13,219700,203200,132600,3500,0,0,2025-09-19
100065,200005,0,16,238400,220500,137600,5000,0,0,2025-09-19
100066,200006,0,35,171500,158600,105000,2000,0,0,2025-09-19
100067,200001,0,39,191100,176800,113100,4000,0,0,2025-09-19
100068,200002,0,48,187200,173200,105600,2500,0,0,2025-09-19
100069,200003,0,44,171600,158700,101200,3000,0,0,2025-09-19
100070,200004,0,39,152100,140700,89700,2000,0,0,2025-09-19
100051,200004,0,189,1682100,1555900,963900,4500,0,0,2025-09-20
100052,200005,0,89,881100,815000,525100,2000,0,0,2025-09-20
100053,200006,0,68,809200,748500,476000,5000,0,0,2025-09-20
100054,200001,0,33,623700,576900,366300,5000,0,0,2025-09-20
100055,200002,0,52,514800,476200,312000,4000,0,0,2025-09-20
100056,200003,0,33,425700,393800,250800,2000,0,0,2025-09-20
100057,200004,0,31,306900,283900,179800,3500,0,0,2025-09-20
100058,200005,0,51,300900,278300,173400,4000,0,0,2025-09-20
100059,200006,0,23,342700,317000,197800,5000,0,0,2025-09-20
100060,200001,0,18,232200,214800,133200,2000,0,0,2025-09-20
100061,200002,0,22,239800,221800,138600,3500,0,0,2025-09-20
100062,200003,0,30,267000,247000,153000,2500,0,0,2025-09-20
100063,200004,0,21,207900,192300,121800,4500,0,0,2025-09-20
100064,200005,0,12,202800,187600,116400,2500,0,0,2025-09-20
100065,200006,0,15,223500,206700,129000,5000,0,0,2025-09-20
100066,200001,0,34,166600,154100,102000,5000,0,0,2025-09-20
100067,200002,0,39,191100,176800,113100,2500,0,0,2025-09-20
100068,200003,0,37,144300,133500,88800,2000,0,0,2025-09-20
100069,200004,0,35,136500,126300,80500,5000,0,0,2025-09-20
100070,200005,0,42,163800,151500,92400,5000,0,0,2025-09-20
100051,200005,0,234,2082600,1926400,1240200,3000,0,0,2025-09-21
100052,200006,0,103,1019700,943200,587100,4000,0,0,2025-09-21
100053,200001,0,84,999600,924600,604800,5000,0,0,2025-09-21
100054,200002,0,40,756000,699300,440000,5000,0,0,2025-09-21
100055,200003,0,54,534600,494500,318600,5000,0,0,2025-09-21
100056,200004,0,38,490200,453400,292600,2500,0,0,2025-09-21
100057,200005,0,37,366300,338800,218300,3000,0,0,2025-09-21
100058,200006,0,53,312700,289200,190800,3000,0,0,2025-09-21
100059,200001,0,23,342700,317000,202400,3500,0,0,2025-09-21
100060,200002,0,25,322500,298300,195000,3500,0,0,2025-09-21
100061,200003,0,22,239800,221800,145200,4000,0,0,2025-09-21
100062,200004,0,25,222500,205800,135000,4500,0,0,2025-09-21
100063,200005,0,29,287100,265600,168200,2000,0,0,2025-09-21
100064,200006,0,13,219700,203200,128700,5000,0,0,2025-09-21
100065,200001,0,13,193700,179200,110500,4500,0,0,2025-09-21
100066,200002,0,48,235200,217600,139200,4000,0,0,2025-09-21
100067,200003,0,36,176400,163200,100800,3500,0,0,2025-09-21
100068,200004,0,46,179400,165900,105800,4500,0,0,2025-09-21
100069,200005,0,50,195000,180400,115000,3500,0,0,2025-09-21
100070,200006,0,40,156000,144300,96000,3500,0,0,2025-09-21
100051,200006,0,264,2349600,2173400,1346400,2000,0,0,2025-09-22
100052,200001,0,178,1762200,1630000,1014600,3000,0,0,2025-09-22
100053,200002,0,97,1154300,1067700,688700,4000,0,0,2025-09-22
100054,200003,0,47,888300,821700,531100,3000,0,0,2025-09-22
100055,200004,0,72,712800,659300,424800,3500,0,0,2025-09-22
100056,200005,0,52,670800,620500,384800,3500,0,0,2025-09-22
100057,200006,0,48,475200,439600,283200,3000,0,0,2025-09-22
100058,200001,0,90,531000,491200,315000,4000,0,0,2025-09-22
100059,200002,0,25,372500,344600,217500,4000,0,0,2025-09-22
100060,200003,0,27,348300,322200,207900,2000,0,0,2025-09-22
100061,200004,0,31,337900,312600,204600,4500,0,0,2025-09-22
100062,200005,0,34,302600,279900,180200,3500,0,0,2025-09-22
100063,200006,0,35,346500,320500,210000,4000,0,0,2025-09-22
100064,200001,0,19,321100,297000,188100,5000,0,0,2025-09-22
100065,200002,0,15,223500,206700,127500,4000,0,0,2025-09-22
100066,200003,0,58,284200,262900,168200,3000,0,0,2025-09-22
100067,200004,0,48,235200,217600,139200,3000,0,0,2025-09-22
100068,200005,0,60,234000,216400,138000,2500,0,0,2025-09-22
100069,200006,0,55,214500,198400,121000,4500,0,0,2025-09-22
100070,200001,0,47,183300,169600,108100,4000,0,0,2025-09-22
100051,200001,0,249,2216100,2049900,1319700,4000,0,0,2025-09-23
100052,200002,0,122,1207800,1117200,695400,5000,0,0,2025-09-23
100053,200003,0,85,1011500,935600,603500,5000,0,0,2025-09-23
100054,200004,0,39,737100,681800,432900,5000,0,0,2025-09-23
100055,200005,0,76,752400,696000,433200,2000,0,0,2025-09-23
100056,200006,0,37,477300,441500,288600,3500,0,0,2025-09-23
100057,200001,0,42,415800,384600,247800,3500,0,0,2025-09-23
100058,200002,0,61,359900,332900,213500,2000,0,0,2025-09-23
100059,200003,0,25,372500,344600,227500,3500,0,0,2025-09-23
100060,200004,0,23,296700,274400,170200,4500,0,0,2025-09-23
100061,200005,0,30,327000,302500,195000,2000,0,0,2025-09-23
100062,200006,0,31,275900,255200,167400,2000,0,0,2025-09-23
100063,200001,0,26,257400,238100,150800,5000,0,0,2025-09-23
100064,200002,0,18,304200,281400,181800,3000,0,0,2025-09-23
100065,200003,0,17,253300,234300,147900,3500,0,0,2025-09-23
100066,200004,0,41,200900,185800,118900,4500,0,0,2025-09-23
100067,200005,0,42,205800,190400,117600,3000,0,0,2025-09-23
100068,200006,0,50,195000,180400,115000,4000,0,0,2025-09-23
100069,200001,0,57,222300,205600,131100,2500,0,0,2025-09-23
100070,200002,0,60,234000,216400,144000,2500,0,0,2025-09-23
100051,200002,0,231,2055900,1901700,1224300,2000,0,0,2025-09-24
100052,200003,0,134,1326600,1227100,790600,5000,0,0,2025-09-24
100053,200004,0,73,868700,803500,503700,3500,0,0,2025-09-24
100054,200005,0,34,642600,594400,391000,2000,0,0,2025-09-24
100055,200006,0,57,564300,522000,336300,4500,0,0,2025-09-24
100056,200001,0,46,593400,548900,345000,3000,0,0,2025-09-24
100057,200002,0,44,435600,402900,255200,5000,0,0,2025-09-24
100058,200003,0,70,413000,382000,238000,5000,0,0,2025-09-24
100059,200004,0,26,387400,358300,236600,4500,0,0,2025-09-24
100060,200005,0,28,361200,334100,215600,5000,0,0,2025-09-24
100061,200006,0,31,337900,312600,198400,3000,0,0,2025-09-24
100062,200001,0,39,347100,321100,198900,4000,0,0,2025-09-24
100063,200002,0,26,257400,238100,148200,3000,0,0,2025-09-24
100064,200003,0,17,287300,265800,166600,3000,0,0,2025-09-24
100065,200004,0,18,268200,248100,163800,2000,0,0,2025-09-24
100066,200005,0,53,259700,240200,148400,2000,0,0,2025-09-24
100067,200006,0,39,191100,176800,117000,2000,0,0,2025-09-24
100068,200001,0,45,175500,162300,103500,2000,0,0,2025-09-24
100069,200002,0,55,214500,198400,126500,5000,0,0,2025-09-24
100070,200003,0,46,179400,165900,101200,5000,0,0,2025-09-24
100051,200003,0,232,2064800,1909900,1206400,3500,0,0,2025-09-25
100052,200004,0,140,1386000,1282000,812000,3000,0,0,2025-09-25
100053,200005,0,70,833000,770500,497000,4500,0,0,2025-09-25
100054,200006,0,42,793800,734300,478800,4000,0,0,2025-09-25
100055,200001,0,72,712800,659300,410400,5000,0,0,2025-09-25
100056,200002,0,37,477300,441500,277500,4500,0,0,2025-09-25
100057,200003,0,44,435600,402900,250800,2000,0,0,2025-09-25
100058,200004,0,67,395300,365700,227800,4500,0,0,2025-09-25
100059,200005,0,29,432100,399700,255200,4500,0,0,2025-09-25
100060,200006,0,24,309600,286400,187200,2500,0,0,2025-09-25
100061,200001,0,31,337900,312600,195300,4000,0,0,2025-09-25
100062,200002,0,31,275900,255200,164300,2500,0,0,2025-09-25
100063,200003,0,31,306900,283900,179800,2000,0,0,2025-09-25
100064,200004,0,14,236600,218900,142800,3500,0,0,2025-09-25
100065,200005,0,16,238400,220500,142400,3500,0,0,2025-09-25
100066,200006,0,45,220500,204000,126000,2000,0,0,2025-09-25
100067,200001,0,42,205800,190400,121800,2000,0,0,2025-09-25
100068,200002,0,64,249600,230900,147200,3500,0,0,2025-09-25
100069,200003,0,46,179400,165900,105800,4500,0,0,2025-09-25
100070,200004,0,44,171600,158700,105600,4500,0,0,2025-09-25
100051,200004,0,237,2109300,1951100,1279800,3500,0,0,2025-09-26
100052,200005,0,129,1277100,1181300,774000,3500,0,0,2025-09-26
100053,200006,0,63,749700,693500,447300,2000,0,0,2025-09-26
100054,200001,0,40,756000,699300,456000,4500,0,0,2025-09-26
100055,200002,0,62,613800,567800,372000,4000,0,0,2025-09-26
100056,200003,0,43,554700,513100,318200,2000,0,0,2025-09-26
100057,200004,0,38,376200,348000,224200,3500,0,0,2025-09-26
100058,200005,0,61,359900,332900,207400,3500,0,0,2025-09-26
100059,200006,0,20,298000,275600,180000,4500,0,0,2025-09-26
100060,200001,0,21,270900,250600,165900,2000,0,0,2025-09-26
100061,200002,0,25,272500,252100,157500,3500,0,0,2025-09-26
100062,200003,0,28,249200,230500,142800,5000,0,0,2025-09-26
100063,200004,0,23,227700,210600,131100,5000,0,0,2025-09-26
100064,200005,0,13,219700,203200,128700,3000,0,0,2025-09-26
100065,200006,0,14,208600,193000,123200,5000,0,0,2025-09-26
100066,200001,0,46,225400,208500,138000,4500,0,0,2025-09-26
100067,200002,0,37,181300,167700,111000,3000,0,0,2025-09-26
100068,200003,0,55,214500,198400,132000,5000,0,0,2025-09-26
100069,200004,0,50,195000,180400,115000,4500,0,0,2025-09-26
100070,200005,0,44,171600,158700,101200,4000,0,0,2025-09-26
100051,200005,0,208,1851200,1712400,1123200,3000,0,0,2025-09-27
100052,200006,0,125,1237500,1144700,737500,4000,0,0,2025-09-27
100053,200001,0,55,654500,605400,385000,2000,0,0,2025-09-27
100054,200002,0,27,510300,472000,299700,3500,0,0,2025-09-27
100055,200003,0,44,435600,402900,255200,2500,0,0,2025-09-27
100056,200004,0,32,412800,381800,246400,3500,0,0,2025-09-27
100057,200005,0,37,366300,338800,222000,5000,0,0,2025-09-27
100058,200006,0,54,318600,294700,194400,5000,0,0,2025-09-27
100059,200001,0,21,312900,289400,178500,3000,0,0,2025-09-27
100060,200002,0,20,258000,238600,156000,2000,0,0,2025-09-27
100061,200003,0,22,239800,221800,136400,2000,0,0,2025-09-27
100062,200004,0,29,258100,238700,147900,2000,0,0,2025-09-27
100063,200005,0,25,247500,228900,147500,4000,0,0,2025-09-27
100064,200006,0,14,236600,218900,144200,4000,0,0,2025-09-27
100065,200001,0,13,193700,179200,115700,3500,0,0,2025-09-27
100066,200002,0,35,171500,158600,101500,3500,0,0,2025-09-27
100067,200003,0,34,166600,154100,98600,3500,0,0,2025-09-27
100068,200004,0,40,156000,144300,92000,5000,0,0,2025-09-27
100069,200005,0,40,156000,144300,92000,4500,0,0,2025-09-27
100070,200006,0,41,159900,147900,90200,2000,0,0,2025-09-27
100051,200006,0,260,2080000,1924000,1222000,4500,0,0,2025-09-28
100052,200001,0,153,1361700,1259600,795600,2000,0,0,2025-09-28
100053,200002,0,72,770400,712600,439200,2000,0,0,2025-09-28
100054,200003,0,33,561000,518900,339900,3500,0,0,2025-09-28
100055,200004,0,51,504900,467000,290700,2500,0,0,2025-09-28
100056,200005,0,34,438600,405700,258400,4500,0,0,2025-09-28
100057,200006,0,49,485100,448700,284200,3000,0,0,2025-09-28
100058,200001,0,73,430700,398400,255500,3500,0,0,2025-09-28
100059,200002,0,21,312900,289400,182700,5000,0,0,2025-09-28
100060,200003,0,28,361200,334100,207200,2000,0,0,2025-09-28
100061,200004,0,25,272500,252100,162500,4000,0,0,2025-09-28
100062,200005,0,26,231400,214000,132600,5000,0,0,2025-09-28
100063,200006,0,27,267300,247300,156600,3500,0,0,2025-09-28
100064,200001,0,16,270400,250100,160000,3500,0,0,2025-09-28
100065,200002,0,16,238400,220500,137600,5000,0,0,2025-09-28
100066,200003,0,41,200900,185800,114800,4500,0,0,2025-09-28
100067,200004,0,39,191100,176800,113100,2500,0,0,2025-09-28
100068,200005,0,44,171600,158700,101200,2000,0,0,2025-09-28
100069,200006,0,54,210600,194800,124200,4500,0,0,2025-09-28
100070,200001,0,52,202800,187600,119600,3500,0,0,2025-09-28
100051,200001,0,319,2839100,2626200,1658800,4500,0,0,2025-09-29
100052,200002,0,165,1633500,1511000,973500,4000,0,0,2025-09-29
